id,count
0,88.75127633477628
1,243.86050327450332
2,76.97412817737818
4,32.759402195027185
5,49.36250639066814
10,113.82511821511824
11,178.25992007992005
12,331.71445210345223
15,39.117525863025875
17,115.24247893772896
18,307.7614374889817
23,245.147592990343
25,89.90027955377954
26,41.96328371628372
31,200.6107805527806
39,152.96732072339427
40,25.540997463320995
41,186.30217612942616
42,364.8874399489399
43,168.52928290826824
51,196.8916013806455
52,73.00201978576978
54,17.927376151626156
60,130.35388984871338
61,157.57015347234469
62,104.6945180244592
63,30.68189040371393
65,100.93514604839605
66,115.82104786879789
68,123.07090648240651
71,75.72664416139418
80,30.268627805201323
82,65.61109290709292
94,146.8806544844045
98,255.14391655566666
101,35.478452644577644
102,133.60306282606285
107,75.29142533283708
112,206.05265612165618
113,73.73475607725607
115,53.889903873903876
116,113.22742903991431
120,144.68139366189365
121,66.08138988788988
122,338.4365836940836
132,204.54514407814412
143,75.65867485292483
147,65.24872560772562
150,15.436227078477074
151,89.13948473748472
152,213.67281171606177
153,92.32373484848482
155,188.45511722565362
156,35.004911041572804
159,146.91976509601506
161,115.2200768953269
163,44.02750457875458
177,162.58201412476416
186,15.268599983349981
188,17.507507992007987
190,75.46926073926073
191,87.82294444444443
192,271.3709592907093
195,334.832397907648
200,147.36970099345103
209,320.68576015651024
210,16.151923409923413
211,203.3588004315946
214,154.2584844322344
215,25.29465075447428
218,105.56111509405626
219,34.932753302253296
222,129.68696678321677
225,14.458917334299683
228,331.74365073815073
236,175.13350593850592
241,36.17046711621712
242,162.28344594294595
243,201.9713494332465
245,17.401761544011542
247,250.4681915390251
251,125.25775163725166
252,72.62615344377845
253,83.5545775058275
254,85.50084264346762
258,308.53855860805874
260,54.58570582195583
261,163.9946970235647
265,89.3796491286491
266,276.10119129073547
267,313.38964901764905
269,153.28936134943484
270,69.21088888888892
275,105.90891877566881
278,36.05372977022977
279,89.53972965922965
286,78.56009318459319
287,28.756787851037853
288,203.55627483627487
289,151.1365070762571
293,17.707609584859586
294,142.0532077922078
297,32.783790584415584
302,125.60525779775782
303,74.5118867243867
304,48.08763337479513
307,102.35895915195916
309,17.505853646353643
311,181.85837501387505
312,119.12458810633812
314,196.71784532134535
315,180.6049414245885
319,153.7137461982462
322,109.30023404373404
323,65.32553571428575
325,114.68438458763455
327,239.23555348409758
330,38.37499672549672
332,162.85413600288595
333,16.52971251134486
338,106.18437987012983
341,114.23974622599627
345,193.89083413808413
348,113.75041536241531
349,43.63507506382506
350,110.05743345543347
352,49.81860336885339
355,14.125520202020196
356,229.28647207453704
358,54.8208475968476
363,125.87345226995228
369,195.4946412182588
371,16.671084831834833
372,146.86354811854812
375,308.32099117549126
380,123.92316078366079
388,42.12508588633589
391,130.40115528915533
392,275.7224988442929
393,358.4639597902097
394,208.6674355366856
396,27.112636446886448
401,34.36807962870462
407,81.03963855588856
409,99.6339266844267
410,118.59591280941282
416,116.13998409923411
418,115.72527208902211
420,157.7202383449884
421,173.03751898101893
422,124.03247796647797
424,292.20868700743694
428,346.168413086913
429,224.92785464535467
431,173.80358186258184
435,12.73765034965035
439,101.84963331113332
441,14.108135697635698
447,83.36714316239315
449,125.05198001267743
451,130.38896327941066
452,17.935616994116995
454,209.1716928904429
458,225.7706684426685
463,137.23800491175496
467,15.18537779051014
470,241.01385916860923
471,158.41034300503415
474,307.5406461969403
478,16.11158127983128
483,128.4382120657121
484,117.56319547119553
485,86.44614746364746
